	xs station	xs elev
43220	0.0	3.839900016784668
43221	632.6998901367188	3.0599000453948975
43222	651.3101196289062	2.4798998832702637
43223	735.0499267578125	2.809999942779541
43224	762.9600830078125	1.3600000143051147
43225	846.7000122070312	0.2700999975204468
43226	1209.5699462890625	0.6700000166893005
43227	1228.1800537109375	2.4600000381469727
43228	1302.6099853515625	3.390000104904175
43229	1367.739990234375	2.869999885559082
43230	1386.3499755859375	0.6500999927520752
43231	1516.6099853515625	0.33009999990463257
43232	1535.219970703125	0.8600999712944031
43233	1628.27001953125	0.45989999175071716
43234	1674.7900390625	2.95989990234375
43235	2000.43994140625	3.839900016784668
43236	2037.6600341796875	2.9800000190734863
43237	2074.8798828125	3.2300000190734863
43238	2121.39990234375	0.4401000142097473
43239	2177.22998046875	0.5098999738693237
43240	2195.830078125	2.73009991645813
43241	2214.43994140625	3.9400999546051025
43242	2391.22998046875	3.6898999214172363
43243	2465.659912109375	2.6700000762939453
43244	2484.27001953125	0.7001000046730042
43245	2586.6201171875	1.2798999547958374
43246	2623.840087890625	3.390000104904175
43247	3042.5400390625	9.760000228881836
43248	3051.840087890625	9.140000343322754
43249	3163.5	9.620100021362305
43250	3182.110107421875	10.329999923706055
43251	3377.5	8.54990005493164
43252	3721.760009765625	8.279899597167969
43253	4214.89990234375	7.929999828338623
43254	4280.02001953125	6.810100078582764
43255	4289.330078125	5.840000152587891
43256	4307.93994140625	5.519899845123291
43257	4335.85009765625	3.5999999046325684
43258	4400.97998046875	2.559999942779541
43259	4410.27978515625	3.720099925994873
43260	4419.58984375	6.659900188446045
43261	4428.89013671875	8.149999618530273
43262	4466.10986328125	5.440100193023682
43263	4503.330078125	4.599999904632568
43264	4549.85009765625	6.260000228881836
43265	4559.14990234375	5.910099983215332
43266	4587.06005859375	2.6700000762939453
43267	4614.97998046875	2.0699000358581543
43268	4642.89013671875	2.8598999977111816
43269	4670.7998046875	5.020100116729736
43270	4717.31982421875	3.410099983215332
43271	4754.5400390625	4.679900169372559
43272	4838.27978515625	3.3698999881744385
43273	4894.10009765625	1.7200000286102295
43274	4903.41015625	0.25999999046325684
43275	5033.669921875	0.3199999928474426
43276	5070.87890625	2.5801000595092773
43277	5201.14013671875	3.2799999713897705
43278	5238.35986328125	2.79010009765625
43279	5322.10009765625	4.070000171661377
43280	5405.830078125	4.119999885559082
43281	5778.0	1.4600000381469727
43282	5787.31005859375	0.17010000348091125
43283	6419.9912109375	0.0
43284	6438.60009765625	1.9400999546051025
43285	6457.2099609375	0.5098999738693237
43286	6485.1201171875	0.0
43287	8187.7900390625	0.0
43288	8271.5302734375	0.5199999809265137
43289	8327.3603515625	1.8200000524520874
43290	8392.490234375	1.499899983406067
43291	8420.41015625	0.020099999383091927
43292	8857.73046875	0.029899999499320984
43293	8894.9501953125	1.48989999294281
43294	8941.4697265625	0.6700000166893005
43295	9015.91015625	1.48989999294281
43296	9053.1201171875	0.6299999952316284
43297	9081.0400390625	1.5999000072479248
43298	9174.08984375	2.279900074005127
43299	9378.7900390625	-0.1898999959230423
43300	9443.919921875	-0.1898999959230423
43301	9518.3603515625	1.9800000190734863
43302	9639.3203125	3.150099992752075
43303	10737.26953125	2.3798999786376953
43304	10774.490234375	1.7799999713897705
43305	11249.0302734375	1.8901000022888184
43306	11276.9501953125	2.360100030899048
43307	11286.25	1.4300999641418457
43308	11397.91015625	0.7598999738693237
43309	11407.2099609375	0.10999999940395355
43310	11500.259765625	0.8799999952316284
43311	11611.91015625	0.2498999983072281
43312	11950.1201171875	0.4900999963283539
43313	11956.7197265625	0.6599000096321106
43314	12036.330078125	0.8198999762535095
43315	12104.2099609375	1.1899000406265259
43316	12224.2900390625	1.2798999547958374
43317	12390.9296875	0.9199000000953674
43318	12402.759765625	0.9298999905586243
43319	12588.91015625	0.6901000142097473
43320	12624.23046875	1.2000000476837158
43321	12657.5595703125	1.2798999547958374
43322	12678.009765625	1.3701000213623047
43323	12724.2197265625	1.4399000406265259
43324	13007.5498046875	1.5700000524520874
43325	13024.1796875	1.7900999784469604
43326	13057.509765625	1.7099000215530396
43327	13119.26953125	1.649899959564209
43328	13190.8203125	0.23010000586509705
43329	13205.2802734375	-0.05999999865889549
43330	13315.1103515625	-0.3199999928474426
43331	13844.8798828125	-0.3801000118255615
43332	13872.51953125	-0.41999998688697815
43333	14881.3798828125	-0.5699999928474426
43334	14893.3896484375	-0.5299999713897705
43335	14957.240234375	-0.4900999963283539
43336	14984.7998046875	-0.4900999963283539
43337	15023.8896484375	-0.4499000012874603
43338	15050.7099609375	-0.4300999939441681
43339	15057.2197265625	-0.41999998688697815
43340	15116.6201171875	-0.3100000023841858
43341	15123.8798828125	-0.20999999344348907
43342	15157.2099609375	-0.29989999532699585
43343	15182.5302734375	-0.13989999890327454
43344	15212.830078125	-0.33009999990463257
43345	15223.8603515625	0.3199999928474426
43346	15248.4296875	0.8001000285148621
43347	15436.1396484375	0.10000000149011612
43348	15445.4501953125	-0.4699999988079071
43349	15519.8798828125	0.6901000142097473
43350	15529.1904296875	0.039900001138448715
43351	15617.9501953125	0.960099995136261
43352	15692.8603515625	1.2000000476837158
43353	15702.8896484375	1.309999942779541
43354	15749.7802734375	-0.25999999046325684
43355	15901.3798828125	-0.29989999532699585
43356	15975.8095703125	1.23989999294281
43357	15994.419921875	0.6001999974250793
43358	16003.73046875	1.6999000310897827
43359	16013.0302734375	0.9699000120162964
43360	16057.080078125	1.0399999618530273
43361	16157.0595703125	1.179900050163269
43362	16213.73046875	1.2000000476837158
43363	16265.3896484375	-0.10999999940395355
43364	16459.66015625	-0.9000999927520752
43365	17399.4296875	-2.0299999713897705
43366	17836.75	-5.660099983215332
43367	18218.240234375	-6.900100231170654
43368	18618.33984375	-9.65999984741211
43369	18996.33984375	-10.820099830627441
43370	20190.83984375	-15.470100402832031
43371	23121.810546875	-12.550100326538086
43372	25289.80078125	-11.180100440979004
43373	25336.330078125	-6.029900074005127
43374	25364.240234375	-6.630000114440918
43375	25410.76953125	-9.050100326538086
43376	25438.6796875	-9.069899559020996
43377	25457.2890625	-6.189899921417236
43378	25866.69921875	-4.560100078582764
43379	26769.25	-2.1298999786376953
43380	27362.75	-1.6699999570846558
43381	28047.5703125	-0.289900004863739
43382	28090.400390625	1.1101000308990479
43383	28092.060546875	0.9799000024795532
43384	28118.30078125	0.0
43385	28136.91015625	0.6001999974250793
43386	28164.8203125	4.419899940490723
43387	28177.970703125	4.679900169372559
43388	28298.98046875	4.829899787902832
43389	28369.119140625	4.930099964141846
43390	28509.01953125	4.29010009765625
43391	28592.740234375	4.460100173950195
43392	28629.9609375	3.3798999786376953
43393	28670.640625	3.859999895095825
43394	28684.150390625	4.29010009765625
43395	28763.560546875	4.770100116729736
43396	28821.3203125	4.789899826049805
43397	28949.390625	4.400100231170654
43398	28999.169921875	4.20989990234375
43399	29039.279296875	3.5100998878479004
43400	29042.30078125	3.789900064468384
43401	29048.580078125	4.380000114440918
43402	29104.1796875	4.829899787902832
43403	29135.220703125	4.909999847412109
43404	29209.189453125	5.170000076293945
43405	29228.140625	5.190100193023682
43406	29253.240234375	5.450099945068359
43407	29271.83984375	7.120100021362305
43408	29290.080078125	6.089900016784668
43409	29299.75	4.849999904632568
43410	29314.189453125	4.619900226593018
43411	29364.869140625	1.1700999736785889
43412	29383.48046875	3.4798998832702637
43413	29439.2890625	2.8901000022888184
43414	29467.19921875	1.179900050163269
43415	29485.810546875	1.6301000118255615
43416	29504.41015625	3.8201000690460205
43417	29526.630859375	4.519899845123291
43418	29766.51953125	5.030099868774414
43419	29853.609375	5.180099964141846
43420	30137.0	5.20989990234375
43421	30146.30078125	5.789999961853027
43422	30157.2890625	5.259900093078613
43423	30188.259765625	5.20989990234375
43424	30219.23046875	5.329999923706055
43425	30250.2109375	5.359899997711182
43426	30314.4296875	4.720099925994873
43427	30359.419921875	4.710100173950195
43428	30365.470703125	4.939899921417236
43429	30406.259765625	5.329999923706055
43430	30433.0390625	5.039899826049805
43431	30490.5	4.350100040435791
43432	30506.94921875	4.849999904632568
43433	30521.0	5.110000133514404
43434	30590.890625	4.7600998878479
43435	30652.83984375	5.409900188446045
43436	30714.7890625	5.340099811553955
43437	30745.759765625	5.369999885559082
43438	30934.060546875	5.21999979019165
43439	30974.240234375	4.380000114440918
43440	30983.55078125	3.2098000049591064
43441	30993.529296875	3.7999000549316406
43442	31024.5	5.199900150299072
43443	31055.470703125	5.490099906921387
43444	31197.509765625	5.240099906921387
43445	31204.349609375	4.170000076293945
43446	31210.330078125	2.9200000762939453
43447	31216.119140625	1.5099999904632568
43448	31225.419921875	0.5498999953269958
43449	31383.560546875	1.0799000263214111
43450	31411.470703125	3.549999952316284
43451	31426.05078125	2.549999952316284
43452	31467.2890625	3.100100040435791
43453	31485.890625	5.059999942779541
43454	31489.240234375	4.980100154876709
43455	31541.7109375	3.720099925994873
43456	31551.009765625	2.599900007247925
43457	31582.0	2.150099992752075
43458	31606.830078125	2.6800999641418457
43459	31634.740234375	5.979899883270264
43460	31643.939453125	5.929900169372559
43461	31670.3203125	5.610099792480469
43462	31873.380859375	5.879899978637695
43463	32096.529296875	5.949999809265137
43464	32187.16015625	6.050000190734863
43465	32446.369140625	6.669899940490723
43466	32503.9296875	6.979899883270264
43467	32789.890625	8.360099792480469
43468	32831.08984375	9.059900283813477
43469	32983.6796875	9.830100059509277
43470	33067.421875	9.069899559020996
43471	33141.859375	9.4399995803833
43472	33192.53125	6.960100173950195
43473	33216.30078125	5.110000133514404
43474	33262.8203125	6.159999847412109
43475	33285.44140625	7.640100002288818
43476	33309.33984375	7.859899997711182
43477	33336.58984375	10.34000015258789
43478	33337.26171875	10.430000305175781
43479	33379.48046875	10.279999732971191
43480	33389.98046875	10.130000114440918
43481	33448.30078125	10.20009994506836
43482	33504.73828125	12.109999656677246
43483	33523.3515625	13.909899711608887
43484	33532.66015625	17.159900665283203
43485	33551.26953125	17.82990074157715
43486	33551.55078125	17.810100555419922
43487	33569.87890625	16.949899673461914
43488	33595.16015625	18.280099868774414
43489	33619.6015625	18.6299991607666
43490	33830.41015625	23.340099334716797
43491	33858.3203125	22.860000610351562
43492	33923.44921875	24.490100860595703
43493	34044.41015625	25.38010025024414
43494	34063.01953125	23.560100555419922
43495	34090.94140625	19.309999465942383
43496	34109.55078125	18.989999771118164
43497	34137.4609375	22.600000381469727
43498	34239.80859375	25.520000457763672
43499	34277.03125	25.230100631713867
43500	34304.94921875	24.29990005493164
43501	34323.55078125	22.020000457763672
43502	34351.46875	16.770099639892578
43503	34370.078125	16.870100021362305
43504	34385.41015625	13.750100135803223
43505	34388.69140625	12.9399995803833
43506	34425.91015625	12.260000228881836
43507	34435.2109375	13.510000228881836
43508	34453.8203125	18.420000076293945
43509	34459.69921875	18.91010093688965
43510	34462.37109375	19.120100021362305
43511	34472.4296875	19.6200008392334
43512	34481.73046875	21.559999465942383
43513	34495.46875	22.290000915527344
43514	34524.30859375	23.030099868774414
43515	34546.87109375	22.83989906311035
43516	34564.71875	20.360000610351562
43517	34584.08984375	18.3799991607666
43518	34617.21875	17.43000030517578
43519	34639.91015625	16.760000228881836
43520	34667.828125	22.009899139404297
43521	34669.73046875	22.050100326538086
43522	34695.73828125	21.730100631713867
43523	34723.66015625	17.66990089416504
43524	34732.9609375	17.270000457763672
43525	34742.26953125	20.139999389648438
43526	34751.5703125	24.399900436401367
43527	34760.87890625	26.430099487304688
43528	34777.91015625	25.960100173950195
43529	34798.08984375	25.3700008392334
43530	34816.69921875	22.540000915527344
43531	34872.53125	16.400100708007812
43532	34909.75	16.34000015258789
43533	34937.66015625	20.060100555419922
43534	34965.578125	20.79990005493164
43535	34974.87890625	22.379899978637695
43536	34984.19140625	22.799999237060547
43537	35002.80078125	26.699899673461914
43538	35012.1015625	26.659900665283203
43539	35030.7109375	24.15999984741211
43540	35040.01953125	25.270099639892578
43541	35049.3203125	27.38990020751953
43542	35058.62109375	28.250099182128906
43543	35120.51953125	24.68000030517578
43544	35143.75	22.469900131225586
43545	35151.671875	21.67009925842285
43546	35160.98046875	22.319900512695312
43547	35170.28125	24.559900283813477
43548	35174.7109375	24.850000381469727
43549	35179.58984375	25.17009925842285
43550	35198.19921875	28.47010040283203
43551	35205.69140625	28.83989906311035
43552	35207.5	28.930099487304688
43553	35244.71875	26.07990074157715
43554	35263.328125	22.83989906311035
43555	35267.62890625	22.510099411010742
43556	35298.609375	21.969999313354492
43557	35347.0703125	22.980100631713867
43558	35365.6796875	24.719900131225586
43559	35387.96875	25.239900588989258
43560	35393.58984375	25.309999465942383
43561	35412.19921875	27.000099182128906
